userid,probability
66109,0.36655518
66110,0.3395502
66111,0.40629655
66112,0.0794793
66113,0.2063783
66114,0.67538136
66115,0.18967888
66116,0.098429605
66117,0.39726576
66118,0.81678313
66119,0.49861577
66120,0.8637828
66121,0.19494668
66122,0.11840227
66123,0.6997518
66124,0.044926886
66125,0.34079874
66126,0.43360862
66127,0.8255966
66128,0.380845
66129,0.30610248
66130,0.5195982
66131,0.503453
66132,0.16330682
66133,0.29031914
66134,0.49127138
66135,0.067819074
66136,0.68223864
66137,0.221594
66138,0.3382556
66139,0.36801133
66140,0.28607804
66141,0.12102952
66142,0.13282269
66143,0.5948941
66144,0.7923244
66145,0.20794351
66146,0.61598974
66147,0.7013357
66148,0.15139148
66149,0.28454098
66150,0.25726974
66151,0.595811
66152,0.55616647
66153,0.22498459
66154,0.29865623
66155,0.06862658
66156,0.33640763
66157,0.49279657
66158,0.19825295
66159,0.6553164
66160,0.53049767
66161,0.41257936
66162,0.6622391
66163,0.23491538
66164,0.21396083
66165,0.7702338
66166,0.3739622
66167,0.19306023
66168,0.061682016
66169,0.14315973
66170,0.29485694
66171,0.2681075
66172,0.3478272
66173,0.1280681
66174,0.5708143
66175,0.7700984
66176,0.16455097
66177,0.24474473
66178,0.7350425
66179,0.30667672
66180,0.79153734
66181,0.19916518
66182,0.61443734
66183,0.36413485
66184,0.14020191
66185,0.22354534
66186,0.29216614
66187,0.5989063
66188,0.14274195
66189,0.12562786
66190,0.6342626
66191,0.37177634
66192,0.6681624
66193,0.41947255
66194,0.34066194
66195,0.48808536
66196,0.33450487
66197,0.6617907
66198,0.31796917
66199,0.5712742
66200,0.079563
66201,0.71456015
66202,0.72550875
66203,0.4647624
66204,0.5201898
66205,0.20038694
66206,0.42840874
66207,0.15441342
66208,0.2628275
66209,0.5687053
66210,0.24385653
66211,0.75661
66212,0.49339518
66213,0.70201075
66214,0.7790697
66215,0.7982907
66216,0.30618382
66217,0.5839424
66218,0.10823421
66219,0.70190346
66220,0.08567883
66221,0.6763395
66222,0.57739294
66223,0.64354867
66224,0.70599174
66225,0.072634265
66226,0.06068946
66227,0.5604252
66228,0.736578
66229,0.6254581
66230,0.53343254
66231,0.38065767
66232,0.06790966
66233,0.15262498
66234,0.7274724
66235,0.09851644
66236,0.6245754
66237,0.47733355
66238,0.18677254
66239,0.3308339
66240,0.6961298
66241,0.78313273
66242,0.7841755
66243,0.11917885
66244,0.67753863
66245,0.79046714
66246,0.62874687
66247,0.64458
66248,0.64176625
66249,0.6522247
66250,0.29504573
66251,0.28420866
66252,0.5956881
66253,0.07287015
66254,0.31212202
66255,0.86195385
66256,0.68699634
66257,0.17142701
66258,0.7642264
66259,0.17678101
66260,0.55165845
66261,0.5576888
66262,0.77549493
66263,0.3893811
66264,0.066857114
66265,0.14529692
66266,0.14080049
66267,0.72819704
66268,0.04373188
66269,0.4825364
66270,0.1280188
66271,0.14620575
66272,0.1353386
66273,0.7304863
66274,0.25710967
66275,0.116506994
66276,0.6822789
66277,0.04922951
66278,0.79189193
66279,0.11486234
66280,0.1693879
66281,0.2344744
66282,0.06249802
66283,0.020579768
66284,0.20238757
66285,0.19585854
66286,0.1364781
66287,0.50787497
66288,0.4617043
66289,0.49574125
66290,0.5352971
66291,0.6105165
66292,0.4046246
66293,0.061310247
66294,0.6627711
66295,0.52288854
66296,0.03135197
66297,0.48521614
66298,0.06448614
66299,0.6207398
66300,0.12311594
66301,0.5858387
66302,0.1347466
66303,0.30846974
66304,0.65686923
66305,0.44781908
66306,0.27333522
66307,0.04535249
66308,0.25729102
66309,0.5445589
66310,0.02670042
66311,0.3609605
66312,0.08761437
66313,0.3664057
66314,0.3669594
66315,0.3416196
66316,0.13116775
66317,0.1927559
66318,0.40269387
66319,0.5190815
66320,0.6819107
66321,0.037995245
66322,0.72348815
66323,0.76687527
66324,0.3067397
66325,0.5900039
66326,0.6655625
66327,0.020103086
66328,0.70437235
66329,0.6445239
66330,0.1807542
66331,0.47185978
66332,0.687296
66333,0.13183369
66334,0.12670967
66335,0.5386984
66336,0.12721966
66337,0.6319936
66338,0.5520832
66339,0.5535085
66340,0.42451367
66341,0.6883133
66342,0.6706399
66343,0.70241946
66344,0.161562
66345,0.7263996
66346,0.14360626
66347,0.598362
66348,0.1371913
66349,0.08986123
66350,0.42669305
66351,0.7073995
66352,0.31440672
66353,0.74517566
66354,0.2749686
66355,0.033329032
66356,0.1801299
66357,0.1964552
66358,0.6450488
66359,0.7538828
66360,0.12865819
66361,0.6881925
66362,0.1128082
66363,0.18462141
66364,0.7012839
66365,0.6819498
66366,0.39087525
66367,0.1360926
66368,0.44939846
66369,0.3880486
66370,0.6993883
66371,0.57579845
66372,0.30388367
66373,0.10463134
66374,0.5671352
66375,0.72496825
66376,0.5902087
66377,0.6623845
66378,0.6327616
66379,0.64332116
66380,0.2684638
66381,0.2867131
66382,0.5385418
66383,0.7657297
66384,0.5433416
66385,0.31484264
66386,0.056139335
66387,0.12923393
66388,0.16761144
66389,0.5749859
66390,0.06711684
66391,0.10853207
66392,0.1633733
66393,0.3399994
66394,0.10545696
66395,0.093114205
66396,0.5796474
66397,0.57264185
66398,0.24580394
66399,0.31939393
66400,0.57819223
66401,0.7066474
66402,0.01674092
66403,0.39207634
66404,0.5771973
66405,0.6262597
66406,0.23888175
66407,0.08303007
66408,0.736084
66409,0.66629624
66410,0.6461339
66411,0.39510077
66412,0.009180586
66413,0.0928138
66414,0.1810374
66415,0.055841178
66416,0.748466
66417,0.8621414
66418,0.6451467
66419,0.23012221
66420,0.43960178
66421,0.90874374
66422,0.44584563
66423,0.8813443
66424,0.74711776
66425,0.27120775
66426,0.34640285
66427,0.06130996
66428,0.5322004
66429,0.2543721
66430,0.52223784
66431,0.09104913
66432,0.50208235
66433,0.014016399
66434,0.3273723
66435,0.4676771
66436,0.647647
66437,0.2807332
66438,0.25471112
66439,0.17061171
66440,0.53038967
66441,0.5331326
66442,0.77728003
66443,0.3467213
66444,0.5255369
66445,0.62806535
66446,0.5773692
66447,0.58307856
66448,0.5928028
66449,0.52870095
66450,0.2922815
66451,0.17062594
66452,0.09515661
66453,0.17634895
66454,0.3661204
66455,0.3241526
66456,0.91645294
66457,0.2201844
66458,0.60601056
66459,0.19955021
66460,0.19051808
66461,0.08632649
66462,0.2428298
66463,0.54289377
66464,0.28024876
66465,0.6954273
66466,0.07982381
66467,0.7237678
66468,0.5578904
66469,0.24448292
66470,0.14559187
66471,0.20301163
66472,0.515147
66473,0.37005147
66474,0.5314555
66475,0.7567536
66476,0.63736784
66477,0.06404198
66478,0.66636044
66479,0.55539834
66480,0.27575958
66481,0.09256953
66482,0.46330705
66483,0.7101723
66484,0.45308113
66485,0.46878564
66486,0.881011
66487,0.5073686
66488,0.20018376
66489,0.76121134
66490,0.7012414
66491,0.2262258
66492,0.7930332
66493,0.2066892
66494,0.30071965
66495,0.17012347
66496,0.60436743
66497,0.2900167
66498,0.4635388
66499,0.6866817
66500,0.6541364
66501,0.29745516
66502,0.9009503
66503,0.11730784
66504,0.71208274
66505,0.23895478
66506,0.63078684
66507,0.79068434
66508,0.5487303
66509,0.5435969
66510,0.5731658
66511,0.48558313
66512,0.18178894
66513,0.803711
66514,0.5204745
66515,0.59705514
66516,0.63338464
66517,0.25557077
66518,0.16260383
66519,0.18837643
66520,0.17334042
66521,0.41323885
66522,0.26353556
66523,0.57297945
66524,0.76218975
66525,0.5562597
66526,0.6918026
66527,0.8499572
66528,0.28811687
66529,0.15742037
66530,0.5206729
66531,0.40713668
66532,0.104541205
66533,0.5181686
66534,0.051030606
66535,0.62548584
66536,0.05320203
66537,0.7068898
66538,0.45623228
66539,0.1258545
66540,0.75619274
66541,0.60578245
66542,0.12164734
66543,0.63216525
66544,0.5613697
66545,0.22804858
66546,0.49359536
66547,0.5303326
66548,0.87768817
66549,0.72977614
66550,0.17864574
66551,0.5043908
66552,0.055949714
66553,0.6674667
66554,0.79856193
66555,0.22408046
66556,0.08360755
66557,0.21310805
66558,0.7847363
66559,0.43087968
66560,0.5000635
66561,0.33761826
66562,0.68460345
66563,0.1368187
66564,0.3494718
66565,0.63278335
66566,0.76998603
66567,0.5665384
66568,0.13965759
66569,0.73532754
66570,0.2090483
66571,0.69525075
66572,0.14537795
66573,0.26831236
66574,0.04882169
66575,0.5950725
66576,0.62477034
66577,0.5967243
66578,0.670437
66579,0.85091263
66580,0.19926809
66581,0.79472804
66582,0.6154774
66583,0.65284115
66584,0.08870588
66585,0.6372517
66586,0.6878503
66587,0.63504
66588,0.12363522
66589,0.59047437
66590,0.20083676
66591,0.42495233
66592,0.45397812
66593,0.16434316
66594,0.2208629
66595,0.59982884
66596,0.747276
66597,0.24026394
66598,0.59197634
66599,0.3699289
66600,0.27069974
66601,0.15696578
66602,0.13284445
66603,0.2054492
66604,0.18580052
66605,0.6485367
66606,0.4886622
66607,0.58515704
66608,0.77625835
66609,0.5974775
66610,0.065617494
66611,0.32973468
66612,0.4263775
66613,0.7966169
66614,0.31284028
66615,0.38214818
66616,0.83875436
66617,0.6693005
66618,0.12372648
66619,0.13593698
66620,0.67336637
66621,0.14160953
66622,0.58242744
66623,0.23277979
66624,0.6369357
66625,0.08963737
66626,0.11195587
66627,0.2074291
66628,0.05483024
66629,0.87869376
66630,0.6145543
66631,0.6095133
66632,0.5380981
66633,0.66608566
66634,0.03820671
66635,0.6256993
66636,0.68639606
66637,0.64141476
66638,0.6325104
66639,0.63845384
66640,0.11708821
66641,0.6507374
66642,0.26732418
66643,0.38331732
66644,0.55624104
66645,0.5802717
66646,0.6426765
66647,0.5119922
66648,0.10532162
66649,0.21418916
66650,0.092318416
66651,0.15932368
66652,0.48587543
66653,0.20515878
66654,0.2046883
66655,0.3794992
66656,0.4722341
66657,0.87895584
66658,0.8148324
66659,0.12806635
66660,0.76003784
66661,0.12513413
66662,0.32825908
66663,0.1491777
66664,0.2945636
66665,0.47945386
66666,0.78731674
66667,0.4005689
66668,0.68513095
66669,0.7096303
66670,0.11052768
66671,0.020514715
66672,0.42237952
66673,0.3683368
66674,0.70605296
66675,0.119637005
66676,0.20934328
66677,0.100785926
66678,0.6591093
66679,0.62894857
66680,0.08186716
66681,0.64776623
66682,0.782407
66683,0.3813983
66684,0.3642186
66685,0.5100179
66686,0.064635955
66687,0.4704757
66688,0.061134193
66689,0.09935181
66690,0.61822885
66691,0.86532897
66692,0.1469242
66693,0.26623243
66694,0.12275096
66695,0.41848445
66696,0.20064534
66697,0.32920277
66698,0.7230435
66699,0.66195923
66700,0.6482362
66701,0.61080205
66702,0.07617448
66703,0.7817089
66704,0.60256225
66705,0.15516974
66706,0.89078397
66707,0.60593426
66708,0.13542026
66709,0.14241149
66710,0.33749
66711,0.33785874
66712,0.736054
66713,0.19571634
66714,0.1255905
66715,0.12487972
66716,0.6295829
66717,0.09870111
66718,0.19647117
66719,0.21367864
66720,0.20310204
66721,0.6049814
66722,0.6166276
66723,0.25072324
66724,0.61018455
66725,0.063990936
66726,0.17200786
66727,0.24694252
66728,0.3034535
66729,0.3518124
66730,0.55469996
66731,0.13124463
66732,0.57904327
66733,0.76503146
66734,0.1606141
66735,0.1872482
66736,0.494788
66737,0.41312537
66738,0.18786211
66739,0.338047
66740,0.33426556
66741,0.50522727
66742,0.8438591
66743,0.6321193
66744,0.59156615
66745,0.4960758
66746,0.58724874
66747,0.2162651
66748,0.7263625
66749,0.71296185
66750,0.12904449
66751,0.6807064
66752,0.33941102
66753,0.45652133
66754,0.5423813
66755,0.3320672
66756,0.10563104
66757,0.6320704
66758,0.48508018
66759,0.23484066
66760,0.22340083
66761,0.7818293
66762,0.7477019
66763,0.059953943
66764,0.3224475
66765,0.833197
66766,0.36836475
66767,0.3842551
66768,0.10653375
66769,0.5511658
66770,0.3532766
66771,0.272694
66772,0.3904663
66773,0.15182412
66774,0.6333964
66775,0.20689073
66776,0.29284608
66777,0.7220324
66778,0.19370762
66779,0.15351944
66780,0.5254791
66781,0.6266815
66782,0.1089985
66783,0.14231299
66784,0.039525717
66785,0.4352016
66786,0.69471955
66787,0.6836382
66788,0.62274826
66789,0.464493
66790,0.11000483
66791,0.2849233
66792,0.48327994
66793,0.22486539
66794,0.05762903
66795,0.6454057
66796,0.6858589
66797,0.7906577
66798,0.62415594
66799,0.17981882
66800,0.20358834
66801,0.19851196
66802,0.8101215
66803,0.105242185
66804,0.68633664
66805,0.6204223
66806,0.63701934
66807,0.08971465
66808,0.6537792
66809,0.48752773
66810,0.6126825
66811,0.6513246
66812,0.06314528
66813,0.27782178
66814,0.31691188
66815,0.6272248
66816,0.5142327
66817,0.7224238
66818,0.61706686
66819,0.74684304
66820,0.29910487
66821,0.05704284
66822,0.30279875
66823,0.5500669
66824,0.17832738
66825,0.60093844
66826,0.13747796
66827,0.113495395
66828,0.58774245
66829,0.38019854
66830,0.025039557
66831,0.15727167
66832,0.4347601
66833,0.6900051
66834,0.69098824
66835,0.83207995
66836,0.6973687
66837,0.14690672
66838,0.7174732
66839,0.7010646
66840,0.4164163
66841,0.6233205
66842,0.80302125
66843,0.70432746
66844,0.36403275
66845,0.7203699
66846,0.4951651
66847,0.7170123
66848,0.3260082
66849,0.70671093
66850,0.6496679
66851,0.08138066
66852,0.2697657
66853,0.64949983
66854,0.7323688
66855,0.030370548
66856,0.6507137
66857,0.6237708
66858,0.2582882
66859,0.14623925
66860,0.60274184
66861,0.17563833
66862,0.25461125
66863,0.627757
66864,0.08180542
66865,0.29920542
66866,0.37438828
66867,0.7746584
66868,0.1358257
66869,0.25221384
66870,0.27352
66871,0.14007622
66872,0.07628927
66873,0.039419852
66874,0.55318093
66875,0.30976516
66876,0.7547389
66877,0.7134802
66878,0.25985658
66879,0.5257308
66880,0.48012155
66881,0.41171736
66882,0.2778788
66883,0.7055177
66884,0.62305397
66885,0.32512683
66886,0.47130677
66887,0.32742152
66888,0.20816979
66889,0.045163654
66890,0.7453235
66891,0.16354136
66892,0.10576387
66893,0.4709355
66894,0.5838355
66895,0.32312834
66896,0.11662398
66897,0.40434432
66898,0.36828154
66899,0.56350344
66900,0.6534391
66901,0.5576867
66902,0.67456144
66903,0.2821349
66904,0.7792712
66905,0.59268594
66906,0.6458212
66907,0.06830624
66908,0.5978853
66909,0.69043124
66910,0.04725612
66911,0.18359563
66912,0.06549311
66913,0.27416992
66914,0.58998847
66915,0.7448744
66916,0.40524897
66917,0.3108645
66918,0.0906193
66919,0.23462836
66920,0.5224108
66921,0.81353575
66922,0.2001437
66923,0.6900619
66924,0.71900463
66925,0.48358345
66926,0.50404054
66927,0.8097916
66928,0.7689207
66929,0.63592184
66930,0.35428616
66931,0.74249214
66932,0.6159557
66933,0.08370432
66934,0.64186656
66935,0.025965314
66936,0.66537225
66937,0.29326957
66938,0.014479078
66939,0.104691446
66940,0.67659575
66941,0.5815684
66942,0.15182339
66943,0.6858131
66944,0.34184662
66945,0.1560696
66946,0.671108
66947,0.12341383
66948,0.5927317
66949,0.701323
66950,0.73434585
66951,0.35164437
66952,0.77327025
66953,0.24178107
66954,0.22335091
66955,0.13958277
66956,0.49387395
66957,0.5399609
66958,0.70587933
66959,0.26554275
66960,0.5703099
66961,0.5705237
66962,0.09133747
66963,0.23997916
66964,0.8395405
66965,0.535365
66966,0.1993111
66967,0.827553
66968,0.20995148
66969,0.5591908
66970,0.30044436
66971,0.052782707
66972,0.68200976
66973,0.77670485
66974,0.38468027
66975,0.6841448
66976,0.5215679
66977,0.44550556
66978,0.7189611
66979,0.50184417
66980,0.18335705
66981,0.66483545
66982,0.7901976
66983,0.48591685
66984,0.8971541
66985,0.5709121
66986,0.08027729
66987,0.112160124
66988,0.08140046
66989,0.6438812
66990,0.6149551
66991,0.5072715
66992,0.739226
66993,0.7562454
66994,0.54023814
66995,0.28937146
66996,0.6630898
66997,0.63731813
66998,0.6137061
66999,0.7446837
67000,0.12923522
67001,0.37346354
67002,0.52126795
67003,0.20669371
67004,0.7120485
67005,0.65126395
67006,0.60003495
67007,0.36790314
67008,0.4861801
67009,0.33424836
67010,0.71409357
67011,0.22318509
67012,0.35696146
67013,0.30588165
67014,0.46993354
67015,0.28405854
67016,0.5963903
67017,0.38398504
67018,0.2704553
67019,0.65584683
67020,0.68924284
67021,0.40647507
67022,0.41247904
67023,0.08451166
67024,0.19293062
67025,0.31040695
67026,0.11545204
67027,0.8459772
67028,0.5887842
67029,0.18316863
67030,0.8348249
67031,0.25240606
67032,0.13364358
67033,0.4745805
67034,0.7629021
67035,0.4627922
67036,0.59862655
67037,0.1896998
67038,0.5642
67039,0.6999742
67040,0.16359597
67041,0.20093958
67042,0.74355596
67043,0.6825004
67044,0.14290647
67045,0.56383747
67046,0.17656066
67047,0.6628391
67048,0.644002
67049,0.79218996
67050,0.2095941
67051,0.4169249
67052,0.6612542
67053,0.3920756
67054,0.57660544
67055,0.14035141
67056,0.46969238
67057,0.65235025
67058,0.662484
67059,0.282861
67060,0.5201873
67061,0.61045504
67062,0.25940645
67063,0.77212036
67064,0.09024237
67065,0.4119583
67066,0.7358912
67067,0.71988404
67068,0.25021577
67069,0.2883816
67070,0.33308157
67071,0.7396975
67072,0.21494547
67073,0.06899629
67074,0.02777683
67075,0.03615913
67076,0.67884547
67077,0.33706424
67078,0.45776942
67079,0.12917113
67080,0.033239316
67081,0.45506617
67082,0.84099996
67083,0.5779777
67084,0.6076132
67085,0.6303986
67086,0.5069264
67087,0.68793386
67088,0.704225
67089,0.59808046
67090,0.28810516
67091,0.6361632
67092,0.53827286
67093,0.43845442
67094,0.6485889
67095,0.14683594
67096,0.8079883
67097,0.22511002
67098,0.58067536
67099,0.39967588
67100,0.47568926
67101,0.66648597
67102,0.5062697
67103,0.5471879
67104,0.6986718
67105,0.36589697
67106,0.23656495
67107,0.27229574
67108,0.6742736
67109,0.38694584
67110,0.49799663
67111,0.73569286
67112,0.17577021
67113,0.07061951
67114,0.35108355
67115,0.38585067
67116,0.72684175
67117,0.27433288
67118,0.1977417
67119,0.46619654
67120,0.7885253
67121,0.34171927
67122,0.5740304
67123,0.46086928
67124,0.90079224
67125,0.15669253
67126,0.43930694
67127,0.22528815
67128,0.744943
67129,0.41435724
67130,0.06683998
67131,0.3272292
67132,0.13337855
67133,0.3480436
67134,0.3715663
67135,0.7029052
67136,0.18490721
67137,0.13960253
67138,0.2685812
67139,0.02849401
67140,0.1519299
67141,0.21792373
67142,0.027518611
67143,0.2508499
67144,0.5253055
67145,0.2114331
67146,0.17976978
67147,0.2514047
67148,0.5704906
67149,0.14973503
67150,0.4250653
67151,0.11535347
67152,0.53838605
67153,0.53300774
67154,0.10612704
67155,0.664267
67156,0.7353808
67157,0.10049976
67158,0.6029106
67159,0.17800653
67160,0.42047426
67161,0.6682561
67162,0.29198113
67163,0.728245
67164,0.5390755
67165,0.10229299
67166,0.43238005
67167,0.2528168
67168,0.84071606
67169,0.3258067
67170,0.3947608
67171,0.6886768
67172,0.10493561
67173,0.22030805
67174,0.12968557
67175,0.117332615
67176,0.3370671
67177,0.16581558
67178,0.26384807
67179,0.12107661
67180,0.17346822
67181,0.53062767
67182,0.08073671
67183,0.4738261
67184,0.19288993
67185,0.7693348
67186,0.43160263
67187,0.5832882
67188,0.24565485
67189,0.6783663
67190,0.90193015
67191,0.6754541
67192,0.60737973
67193,0.38330594
67194,0.19171558
67195,0.6012843
67196,0.6969932
67197,0.7363913
67198,0.4078437
67199,0.37721398
67200,0.23420635
67201,0.18632138
67202,0.17529628
67203,0.115043655
67204,0.32048544
67205,0.32042438
67206,0.85872436
67207,0.7092487
67208,0.39958313
67209,0.3285099
67210,0.696237
67211,0.26953954
67212,0.31043547
67213,0.6332727
67214,0.44360465
67215,0.71444625
67216,0.6346338
67217,0.13565387
67218,0.5975688
67219,0.7435333
67220,0.5860039
67221,0.5379032
67222,0.5478836
67223,0.6068144
67224,0.12611428
67225,0.07737225
67226,0.12798189
67227,0.1265767
67228,0.15130815
67229,0.09852644
67230,0.13848801
67231,0.31212693
67232,0.57900107
67233,0.52422017
67234,0.12229089
67235,0.7298921
67236,0.617509
67237,0.11157637
67238,0.59835535
67239,0.75280714
67240,0.18728617
67241,0.123085245
67242,0.7649903
67243,0.7036387
67244,0.64042616
67245,0.08019448
67246,0.31159583
67247,0.65486115
67248,0.6738956
67249,0.5990575
67250,0.51879424
67251,0.42381418
67252,0.73078066
67253,0.46887872
67254,0.6942305
67255,0.56682664
67256,0.7615841
67257,0.15469508
67258,0.21469066
67259,0.56803215
67260,0.113979556
67261,0.022610694
67262,0.70595896
67263,0.10433511
67264,0.37160602
67265,0.5664233
67266,0.18507525
67267,0.73728764
67268,0.047000363
67269,0.60147685
67270,0.19354947
67271,0.5516078
67272,0.40451503
67273,0.103796765
67274,0.55126923
67275,0.7002951
67276,0.28206116
67277,0.06341885
67278,0.4504003
67279,0.635969
67280,0.46003816
67281,0.76751316
67282,0.43674424
67283,0.7200704
67284,0.07601072
67285,0.67990834
67286,0.65112364
67287,0.5840395
67288,0.45119745
67289,0.6927332
67290,0.31864232
67291,0.4320647
67292,0.5988987
67293,0.2716101
67294,0.8260296
67295,0.6897098
67296,0.33607614
67297,0.44935867
67298,0.52876484
67299,0.7281044
67300,0.56631607
67301,0.3473455
67302,0.012949818
67303,0.4618445
67304,0.60363567
67305,0.1237852
67306,0.5726467
67307,0.07495439
67308,0.2907042
67309,0.7233227
67310,0.594787
67311,0.6583025
67312,0.52386266
67313,0.65672857
67314,0.62888384
67315,0.45615706
67316,0.8726977
67317,0.5107069
67318,0.6334674
67319,0.10373054
67320,0.7045122
67321,0.22281584
67322,0.5946811
67323,0.6093332
67324,0.493785
67325,0.34572452
67326,0.5462817
67327,0.03826304
67328,0.6698322
67329,0.24687235
67330,0.58224005
67331,0.1740586
67332,0.15893246
67333,0.69818294
67334,0.24563316
67335,0.5302704
67336,0.20819499
67337,0.714188
67338,0.68882465
67339,0.3886125
67340,0.08100422
67341,0.091835216
67342,0.2307499
67343,0.66563386
67344,0.82437956
67345,0.33905858
67346,0.6165844
67347,0.4916798
67348,0.7331041
67349,0.43537325
67350,0.12456687
67351,0.6454739
67352,0.72782934
67353,0.61763793
67354,0.16082942
67355,0.5097673
67356,0.65543723
67357,0.26303637
67358,0.7164759
67359,0.51984715
67360,0.11499584
67361,0.82255745
67362,0.48516032
67363,0.7326771
67364,0.69472736
67365,0.39527953
67366,0.64214474
67367,0.16147947
67368,0.065165475
67369,0.088299766
67370,0.49480176
67371,0.105429314
67372,0.23400347
67373,0.1548743
67374,0.11197168
67375,0.4355597
67376,0.72276235
67377,0.6572681
67378,0.11261599
67379,0.5275441
67380,0.61049235
67381,0.102657266
67382,0.6333283
67383,0.66485673
67384,0.12840766
67385,0.8152901
67386,0.51038116
67387,0.7696307
67388,0.48775083
67389,0.60320413
67390,0.1491679
67391,0.70958936
67392,0.12098039
67393,0.37583262
67394,0.5414176
67395,0.36625853
67396,0.10534793
67397,0.05785201
67398,0.13942528
67399,0.6608608
67400,0.1963893
67401,0.78731406
67402,0.17174208
67403,0.583727
67404,0.82703346
67405,0.021446656
67406,0.5813468
67407,0.29369
67408,0.69120604
67409,0.22879592
67410,0.63298774
67411,0.116956085
67412,0.35339844
67413,0.75783414
67414,0.5005184
67415,0.32119083
67416,0.3005642
67417,0.73240864
67418,0.52234745
67419,0.1994559
67420,0.21713717
67421,0.33768126
67422,0.40149152
67423,0.14627405
67424,0.5074577
67425,0.01696055
67426,0.31263757
67427,0.6465961
67428,0.6507889
67429,0.46727747
67430,0.6446861
67431,0.44238544
67432,0.593071
67433,0.817811
67434,0.015354741
67435,0.123521484
67436,0.7018463
67437,0.6151908
67438,0.8289085
67439,0.7422659
67440,0.28506106
67441,0.27789995
67442,0.14417309
67443,0.34691548
67444,0.39881107
67445,0.3401597
67446,0.26464164
67447,0.72120225
67448,0.6491185
67449,0.41911715
67450,0.4552557
67451,0.28545237
67452,0.24192683
67453,0.2084337
67454,0.06763979
67455,0.05308056
67456,0.59484136
67457,0.24599619
67458,0.21780473
67459,0.46817616
67460,0.11233855
67461,0.6287479
67462,0.26751074
67463,0.32949522
67464,0.6489542
67465,0.44572327
67466,0.63968045
67467,0.6636429
67468,0.23462439
67469,0.39451322
67470,0.15970846
67471,0.7727603
67472,0.046378408
67473,0.4808192
67474,0.70944494
67475,0.25340608
67476,0.19761275
67477,0.16615729
67478,0.87853175
67479,0.73748577
67480,0.7194489
67481,0.50897664
67482,0.5744191
67483,0.72989994
67484,0.64163405
67485,0.13314979
67486,0.2258477
67487,0.7543441
67488,0.662621
67489,0.12668644
67490,0.36729056
67491,0.14483936
67492,0.19608025
67493,0.8721111
67494,0.7211329
67495,0.58021945
67496,0.19196862
67497,0.7511107
67498,0.62717766
67499,0.28447238
67500,0.5069052
67501,0.23676303
67502,0.30045044
67503,0.5474363
67504,0.20638579
67505,0.38171637
67506,0.26660198
67507,0.4241577
67508,0.7322636
67509,0.19165678
67510,0.86029524
67511,0.54228514
67512,0.53572345
67513,0.45629144
67514,0.30279267
67515,0.527572
67516,0.037205055
67517,0.23157313
67518,0.19275545
67519,0.22903337
67520,0.42508587
67521,0.25136173
67522,0.5339386
67523,0.4793394
67524,0.32353914
67525,0.7998312
67526,0.53961325
67527,0.6146099
67528,0.25531235
67529,0.9040561
67530,0.61498785
67531,0.61900085
67532,0.6167623
67533,0.6926574
67534,0.53019196
67535,0.5969753
67536,0.61791277
67537,0.7043777
67538,0.5227269
67539,0.7563962
67540,0.6364406
67541,0.86097026
67542,0.26320037
67543,0.25444174
67544,0.55425864
67545,0.67611235
67546,0.5178819
67547,0.746768
67548,0.56024975
67549,0.22859146
67550,0.5485887
67551,0.66593325
67552,0.12182347
67553,0.41203666
67554,0.39677295
67555,0.36046836
67556,0.53996825
67557,0.077611886
67558,0.29575872
67559,0.75801575
67560,0.617332
67561,0.12042576
67562,0.6839471
67563,0.5883232
67564,0.7378837
67565,0.05812068
67566,0.89859694
67567,0.25728872
67568,0.41683373
67569,0.28058124
67570,0.7808325
67571,0.48496532
67572,0.35549688
67573,0.8701088
67574,0.2578068
67575,0.7063073
67576,0.42583323
67577,0.7050638
67578,0.06925097
67579,0.72289664
67580,0.6485007
67581,0.21824709
67582,0.034026332
67583,0.014470398
67584,0.2648835
67585,0.48124635
67586,0.32474625
67587,0.48081324
67588,0.71730983
67589,0.52424526
67590,0.23185575
67591,0.8043307
67592,0.4902065
67593,0.048118226
67594,0.7200779
67595,0.5690024
67596,0.5539879
67597,0.53432834
67598,0.2664054
67599,0.45565468
67600,0.6438876
67601,0.5903204
67602,0.39665487
67603,0.6045539
67604,0.16241932
67605,0.57005835
67606,0.54156905
67607,0.3940361
67608,0.3057549
67609,0.2674919
67610,0.7107764
67611,0.18729039
67612,0.67445695
67613,0.38423896
67614,0.12188488
67615,0.58539623
67616,0.46675435
67617,0.28856874
67618,0.20692138
67619,0.42614815
67620,0.41755864
67621,0.7228787
67622,0.29439038
67623,0.6831539
67624,0.8088326
67625,0.5707147
67626,0.205288
67627,0.7228374
67628,0.23105238
67629,0.6479522
67630,0.2328008
67631,0.22009037
67632,0.2578849
67633,0.33457476
67634,0.5394726
67635,0.085118294
67636,0.87366956
67637,0.27062947
67638,0.70560145
67639,0.33403793
67640,0.046801396
67641,0.38651803
67642,0.5714797
67643,0.6444962
67644,0.15676601
67645,0.09830867
67646,0.42345804
67647,0.32005134
67648,0.7826349
67649,0.7274987
67650,0.3810207
67651,0.17869224
67652,0.45755038
67653,0.5267158
67654,0.7549382
67655,0.29612622
67656,0.49714607
67657,0.6685835
67658,0.6597558
67659,0.15532106
67660,0.014093683
67661,0.22045594
67662,0.11934187
67663,0.8159464
67664,0.10923428
67665,0.32742205
67666,0.17464043
67667,0.5550555
67668,0.56842506
67669,0.4574849
